RK,Player,Team,player_id,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
119,"Bour, J",MIA,571506,1B,108,377,52,109,18,0,25,83,47,95,1,0,.289,.366,.536,.902,7,1,0,4,202,43,10,109,78,1.40,1744,429
120,"Barnes, A",LAD,605131,C,102,218,35,63,15,2,8,38,39,43,4,1,.289,.408,.486,.895,1,5,0,0,106,25,6,67,51,1.31,1068,262
121,"Pirela, J",SD,517369,LF,83,312,43,90,25,4,10,40,27,71,4,3,.288,.347,.490,.837,0,2,1,2,153,39,8,83,79,1.05,1306,344
122,"Chisenhall, L",CLE,502082,RF,82,236,34,68,17,1,12,53,25,55,2,2,.288,.360,.521,.881,2,3,3,3,123,30,6,60,65,0.92,1071,270
123,"La Stella, T",CHC,600303,3B,73,125,18,36,8,0,5,22,20,18,0,0,.288,.389,.472,.861,1,2,0,2,59,13,3,41,35,1.17,633,151
124,"Taylor, C",LAD,621035,LF,140,514,85,148,34,5,21,72,50,142,17,4,.288,.354,.496,.850,0,3,0,1,255,60,2,112,115,0.97,2268,568
125,"Merrifield, W",KC,593160,2B,145,587,80,169,32,6,19,78,29,88,34,8,.288,.324,.460,.784,0,6,1,7,270,57,13,152,199,0.76,2369,630
126,"Cruz, N",SEA,443558,DH,155,556,91,160,28,0,39,119,70,140,1,1,.288,.375,.549,.924,7,12,0,7,305,67,15,138,140,0.99,2474,645
127,"Panik, J",SF,605412,2B,138,511,60,147,28,5,10,53,46,54,4,1,.288,.347,.421,.768,4,5,3,8,215,43,10,167,164,1.02,2182,573
128,"Williams, N",PHI,608384,RF,83,313,45,90,14,4,12,55,20,97,1,2,.288,.338,.473,.811,0,6,0,4,148,30,8,83,55,1.51,1217,343
129,"Tapia, R",COL,606132,CF,70,160,27,46,12,2,2,16,8,36,5,2,.288,.329,.425,.754,1,2,1,0,68,16,3,42,40,1.05,613,171
130,"Gregorius, D",NYY,544369,SS,136,534,73,153,27,0,25,87,25,70,3,1,.287,.318,.478,.796,1,3,0,7,255,52,7,135,190,0.71,2069,570
131,"Albies, O",ATL,645277,2B,57,217,34,62,9,5,6,28,21,36,8,1,.286,.354,.456,.810,0,3,1,2,99,20,3,56,69,0.81,912,244
131,"Cahill, T",KC,502239,P,10,14,1,4,1,0,0,2,1,4,0,0,.286,.333,.357,.690,0,0,3,0,5,1,0,8,1,8.00,63,18
131,"Huffman, C",WSH,502151,1B,12,14,3,4,0,1,0,0,1,6,0,0,.286,.333,.429,.762,0,0,0,0,6,1,0,2,2,1.00,67,15
131,"Peacock, B",HOU,502748,P,4,7,1,2,1,0,0,2,1,3,0,0,.286,.375,.429,.804,0,0,0,0,3,1,0,2,0,*.**,25,8
131,"Stroman, M",TOR,573186,P,3,7,2,2,1,0,1,1,0,4,0,0,.286,.286,.857,1.143,0,0,0,0,6,2,0,1,0,*.**,30,7
136,"Cabrera, M",KC,466320,RF,156,620,78,177,30,2,17,85,36,74,1,2,.285,.324,.423,.746,1,2,2,6,262,49,19,235,161,1.46,2421,666
137,"DeJong, P",STL,657557,SS,108,417,55,119,26,1,25,65,21,124,1,0,.285,.325,.532,.857,1,4,0,1,222,52,8,82,101,0.81,1757,443
138,"Wong, K",STL,543939,2B,108,354,55,101,27,3,4,42,41,60,8,2,.285,.376,.412,.788,11,12,1,3,146,34,4,109,92,1.18,1504,411
139,"Phillips, B",LAA,408252,2B,144,572,81,163,34,1,13,60,21,73,11,8,.285,.319,.416,.735,1,8,2,1,238,48,21,221,139,1.59,2108,604
140,"Jones, A",BAL,430945,CF,147,597,82,170,28,1,26,73,27,113,2,1,.285,.322,.466,.787,1,7,1,3,278,55,18,181,155,1.17,2285,635
141,"Bregman, A",HOU,608324,3B,155,556,88,158,39,5,19,71,55,97,17,5,.284,.352,.475,.827,2,7,1,7,264,63,15,148,176,0.84,2302,626
142,"Judge, A",NYY,592450,RF,155,542,128,154,24,3,52,114,127,208,9,4,.284,.422,.627,1.049,11,5,0,4,340,79,15,100,99,1.01,2989,678
143,"Turner, T",WSH,607208,SS,98,412,75,117,24,6,11,45,30,80,46,8,.284,.338,.451,.789,0,4,0,1,186,41,4,119,101,1.18,1694,447
144,"Devers, R",BOS,646240,3B,58,222,34,63,14,0,10,30,18,57,3,1,.284,.338,.482,.819,3,0,0,0,107,24,5,60,47,1.28,892,240
145,"Candelario, J",DET,600869,3B,38,127,18,36,9,0,3,16,13,30,0,0,.283,.359,.425,.784,0,2,0,0,54,12,3,34,30,1.13,529,142
146,"Springer, G",HOU,543807,CF,140,548,112,155,29,0,34,85,64,111,5,7,.283,.367,.522,.889,1,11,0,4,286,63,11,167,130,1.28,2550,629
147,"Smith, K",CWS,607345,C,87,276,23,78,17,0,4,30,9,46,0,0,.283,.309,.388,.697,0,3,2,3,107,21,9,114,52,2.19,1043,294
147,"Suzuki, K",ATL,435559,C,81,276,38,78,13,0,19,50,17,39,0,0,.283,.351,.536,.887,2,13,1,2,148,32,5,71,96,0.74,1105,309
149,"Yelich, C",MIA,592885,CF,156,602,100,170,36,2,18,81,80,137,16,2,.282,.369,.439,.807,4,6,0,6,264,56,13,199,115,1.73,2883,695
150,"Dickerson, C",TB,572816,LF,150,588,84,166,33,4,27,62,35,152,4,3,.282,.325,.490,.815,6,3,0,2,288,64,11,141,142,0.99,2493,629
151,"Carrera, E",TOR,485567,LF,131,287,38,81,10,1,8,20,30,75,10,1,.282,.356,.408,.764,0,3,5,0,117,19,4,87,53,1.64,1329,325
152,"Powell, B",OAK,621471,CF,52,117,24,33,5,0,3,12,15,30,0,1,.282,.358,.402,.760,0,0,1,2,47,8,2,29,30,0.97,567,135
152,"Slater, A",SF,596103,LF,34,117,15,33,3,1,3,16,8,29,0,0,.282,.339,.402,.740,0,2,0,0,47,7,3,38,20,1.90,466,127
154,"Haniger, M",SEA,571745,RF,96,369,58,104,25,2,16,47,31,93,5,4,.282,.352,.491,.843,0,9,1,0,181,43,9,99,83,1.19,1599,410
155,"Castillo, W",BAL,456078,C,96,341,44,96,11,0,20,53,22,97,0,0,.282,.323,.490,.813,0,0,0,2,167,31,10,83,77,1.08,1445,365
156,"Stanton, G",MIA,519317,RF,159,597,123,168,32,0,59,132,85,163,2,2,.281,.376,.631,1.007,13,7,0,3,377,91,13,165,117,1.41,2736,692
157,"Herrera, O",PHI,546318,CF,138,526,67,148,42,3,14,56,31,126,8,5,.281,.325,.452,.778,4,4,0,2,238,59,13,143,124,1.15,2180,563
158,"Rasmus, C",TB,458675,LF,37,121,17,34,7,1,9,23,7,45,1,0,.281,.318,.579,.896,2,0,0,1,70,17,1,21,23,0.91,478,129
159,"Flowers, T",ATL,452095,C,99,317,41,89,16,0,12,49,31,82,0,1,.281,.378,.445,.823,1,20,0,2,141,28,6,79,75,1.05,1436,370
160,"Cano, R",SEA,429664,2B,150,592,79,166,33,0,23,97,49,85,1,0,.280,.338,.453,.791,8,4,0,3,268,56,18,214,148,1.45,2315,648
161,"Cabrera, A",NYM,452678,SS,135,479,66,134,32,0,14,59,50,83,3,2,.280,.351,.434,.785,1,5,1,5,208,46,19,153,134,1.14,2062,540
162,"McCutchen, A",PIT,457705,CF,156,570,94,159,30,2,28,88,73,116,11,5,.279,.363,.486,.849,5,4,0,3,277,60,10,154,154,1.00,2621,650
163,"Conforto, M",NYM,624424,LF,109,373,72,104,20,1,27,68,57,113,2,0,.279,.384,.555,.939,5,8,0,2,207,48,3,80,81,0.99,1828,440
164,"Pina, M",MIL,444489,C,107,330,45,92,21,0,9,43,20,79,2,0,.279,.327,.424,.751,0,5,1,3,140,30,8,72,99,0.73,1425,359
165,"White, T",HOU,643603,3B,22,61,7,17,6,0,3,10,4,16,0,1,.279,.328,.525,.853,0,1,0,1,32,9,0,8,21,0.38,270,67
166,"Simmons, A",LAA,592743,SS,158,589,77,164,38,2,14,69,47,67,19,6,.278,.331,.421,.752,0,3,0,8,248,54,20,213,173,1.23,2295,647
167,"Realmuto, J",MIA,592663,C,141,532,68,148,31,5,17,65,36,106,8,2,.278,.332,.451,.783,4,8,0,3,240,53,13,154,140,1.10,2171,579
168,"Sanchez, G",NYY,596142,C,122,471,79,131,20,0,33,90,40,120,2,1,.278,.345,.531,.876,1,10,0,4,250,53,9,124,109,1.14,2031,525
169,"Santana, D",MIL,570267,RF,151,525,88,146,29,0,30,85,73,178,15,4,.278,.371,.505,.875,2,6,0,3,265,59,12,125,91,1.37,2491,607
170,"Beckham, T",BAL,542921,SS,137,533,67,148,18,5,22,62,36,167,6,5,.278,.328,.454,.782,0,4,1,1,242,45,10,131,99,1.32,2313,575
171,"Lowrie, J",OAK,476704,2B,153,567,86,157,49,3,14,69,73,100,0,1,.277,.360,.448,.808,2,2,0,3,254,66,10,116,207,0.56,2584,645
172,"Aoki, N",NYM,493114,OF,109,336,48,93,20,2,5,35,29,44,10,2,.277,.335,.393,.728,1,3,1,5,132,27,12,144,73,1.97,1460,374
173,"Arcia, O",MIL,606115,SS,153,506,56,140,17,2,15,53,36,100,14,7,.277,.324,.407,.731,9,1,2,3,206,34,10,164,117,1.40,1984,548
173,"Narvaez, O",CWS,553882,C,90,253,23,70,10,0,2,14,38,45,0,0,.277,.373,.340,.713,1,1,3,0,86,12,8,82,67,1.22,1201,295
175,"Kiermaier, K",TB,595281,CF,98,380,56,105,15,3,15,39,31,99,16,7,.276,.338,.450,.788,2,5,4,1,171,33,3,98,86,1.14,1666,421
176,"Kemp, M",ATL,461314,LF,115,438,47,121,23,1,19,64,27,99,0,2,.276,.318,.463,.781,5,0,0,1,203,43,25,158,86,1.84,1676,467
177,"Contreras, W",CHC,575929,C,117,377,50,104,21,0,21,74,45,98,5,4,.276,.356,.499,.855,2,3,1,2,188,42,13,126,65,1.94,1606,428
177,"Frazier, A",PIT,624428,2B,121,406,55,112,20,6,6,53,36,57,9,5,.276,.344,.399,.743,2,8,1,3,162,32,9,146,104,1.40,1756,454
177,"Hernandez, M",BOS,593523,3B,21,58,7,16,3,0,0,2,1,15,0,1,.276,.300,.328,.628,0,1,0,0,19,3,0,18,9,2.00,234,60
177,"Mahtook, M",DET,543484,CF,109,348,50,96,15,6,12,38,23,79,6,0,.276,.330,.457,.787,0,6,0,2,159,33,4,95,84,1.13,1561,379
177,"Phillips, B",MIL,621433,RF,37,87,9,24,3,0,4,12,9,34,5,0,.276,.351,.448,.799,2,1,1,0,39,7,0,13,17,0.76,427,98
182,"Adams, L",ATL,572669,LF,85,109,19,30,4,1,5,20,10,37,10,0,.275,.339,.468,.807,0,1,1,1,51,10,3,25,22,1.14,475,122
183,"Marte, S",PIT,516782,LF,77,309,48,85,7,2,7,31,20,63,21,4,.275,.333,.379,.712,0,8,0,2,117,16,5,92,76,1.21,1318,339
184,"Gamel, B",SEA,592325,LF,134,509,68,140,27,5,11,59,36,122,4,1,.275,.322,.413,.735,1,1,1,3,210,43,8,136,123,1.11,2188,550
185,"Revere, B",LAA,519184,LF,109,291,37,80,13,2,1,20,15,25,21,6,.275,.308,.344,.652,0,0,0,2,100,16,7,128,67,1.91,1122,308
186,"Markakis, N",ATL,455976,RF,160,593,76,163,39,1,8,76,68,110,0,2,.275,.354,.384,.738,8,6,0,3,228,48,16,194,145,1.34,2717,670
187,"Adams, M",ATL,571431,1B,131,339,46,93,22,1,20,65,23,88,0,0,.274,.319,.522,.841,5,1,0,4,177,43,5,81,86,0.94,1436,367
187,"Desmond, I",COL,435622,LF,95,339,47,93,11,1,7,40,24,87,15,4,.274,.326,.375,.701,1,4,2,4,127,19,13,126,52,2.42,1373,373
189,"Escobar, Y",LAA,488862,3B,89,350,43,96,20,1,7,31,29,51,1,4,.274,.333,.397,.730,0,2,0,0,139,28,15,145,73,1.99,1357,381
190,"Molina, Y",STL,425877,C,136,501,60,137,27,1,18,82,28,74,9,4,.273,.312,.439,.751,4,4,1,9,220,46,14,154,162,0.95,1998,543
191,"Headley, C",NYY,452104,3B,147,512,77,140,30,1,12,61,60,132,9,2,.273,.352,.406,.758,2,6,1,7,208,43,10,138,120,1.15,2331,586
192,"Lindor, F",CLE,596019,SS,159,651,99,178,44,4,33,89,60,93,15,3,.273,.337,.505,.842,6,4,5,3,329,81,11,183,216,0.85,2727,723
193,"Shaw, T",MIL,543768,3B,144,538,84,147,34,1,31,101,60,138,10,0,.273,.349,.513,.862,6,4,1,3,276,66,20,153,124,1.23,2396,606
194,"Bogaerts, X",BOS,593428,SS,148,571,94,156,32,6,10,62,56,116,15,1,.273,.343,.403,.746,6,6,0,2,230,48,17,174,144,1.21,2544,635
195,"Sogard, E",MIL,519299,2B,94,249,37,68,15,1,3,18,45,37,3,3,.273,.393,.378,.770,2,4,1,0,94,19,7,76,76,1.00,1228,299
196,"Baez, J",CHC,595879,2B,145,469,75,128,24,2,23,75,30,144,10,3,.273,.317,.480,.796,15,1,6,2,225,49,10,124,91,1.36,1845,508
197,"Upton, J",LAA,457708,LF,152,557,100,152,44,0,35,109,74,180,14,5,.273,.361,.540,.901,3,3,0,1,301,79,9,114,121,0.94,2695,635
198,"Lavarnway, R",OAK,543432,C,6,11,0,3,1,0,0,2,1,3,0,0,.273,.385,.364,.748,0,1,0,0,4,1,1,3,3,1.00,45,13
198,"Read, R",WSH,600466,C,8,11,1,3,0,0,0,0,0,3,0,0,.273,.273,.273,.545,0,0,0,0,3,0,0,3,2,1.50,40,11
198,"Rizzo, A",CHC,519203,1B,157,572,99,156,32,3,32,109,91,90,10,4,.273,.392,.507,.899,11,24,0,4,290,67,21,187,164,1.14,2723,691
201,"Gyorko, J",STL,576397,3B,125,426,52,116,21,2,20,67,47,105,6,2,.272,.341,.472,.813,1,1,0,7,201,43,12,112,112,1.00,1907,481
202,"Moustakas, M",KC,519058,3B,148,555,75,151,24,0,38,85,34,94,0,0,.272,.314,.521,.835,7,3,0,6,289,62,18,142,192,0.74,2240,598
203,"Castellanos, N",DET,592206,RF,157,614,73,167,36,10,26,101,41,142,4,5,.272,.320,.490,.811,0,5,0,5,301,72,12,143,179,0.80,2605,665
204,"Span, D",SF,452655,CF,129,497,73,135,31,5,12,43,40,69,12,7,.272,.329,.427,.756,0,3,1,1,212,48,11,161,145,1.11,2032,542
205,"Harrison, J",PIT,543281,2B,128,486,66,132,26,2,16,47,28,90,12,4,.272,.339,.432,.771,2,23,2,3,210,44,5,122,152,0.80,2029,542
206,"Altherr, A",PHI,571437,RF,107,372,58,101,24,5,19,65,32,104,5,4,.272,.340,.516,.856,2,7,0,1,192,48,12,102,78,1.31,1593,412
207,"Difo, W",WSH,594694,SS,124,332,47,90,10,4,5,21,24,74,10,1,.271,.319,.370,.690,6,1,5,3,123,19,7,113,70,1.61,1344,365
208,"Flores, W",NYM,527038,3B,110,336,42,91,17,1,18,52,17,54,1,1,.271,.307,.488,.795,1,3,0,6,164,36,14,92,119,0.77,1469,362
208,"Healy, R",OAK,592387,DH,149,576,66,156,29,0,25,78,23,142,0,1,.271,.302,.451,.754,0,4,0,2,260,54,16,148,148,1.00,2279,605
208,"Toles, A",LAD,592808,LF,31,96,17,26,3,0,5,15,5,16,0,1,.271,.314,.458,.772,0,1,0,0,44,8,3,37,20,1.85,382,102
211,"Taylor, M",WSH,572191,CF,118,399,55,108,23,3,19,53,29,137,17,7,.271,.320,.486,.806,3,1,1,2,194,45,3,77,83,0.93,1630,432
212,"Dozier, B",MIN,572821,2B,152,617,106,167,30,4,34,93,78,141,16,7,.271,.359,.498,.856,6,8,0,2,307,68,11,146,176,0.83,2827,705
213,"Benintendi, A",BOS,643217,LF,151,573,84,155,26,1,20,90,70,112,20,5,.271,.352,.424,.776,7,6,1,8,243,47,16,156,175,0.89,2533,658
214,"Asuaje, C",SD,641319,2B,89,307,28,83,14,1,4,21,28,76,0,1,.270,.334,.362,.696,0,2,5,1,111,19,6,81,79,1.03,1327,343
215,"Barnhart, T",CIN,571466,C,121,370,26,100,24,2,7,44,42,68,4,0,.270,.347,.403,.750,11,3,5,3,149,33,12,127,95,1.34,1542,423
216,"Garcia, L",CWS,544725,CF,87,300,41,81,15,2,9,33,13,69,8,5,.270,.316,.423,.739,0,8,3,2,127,26,4,110,49,2.24,1111,326
217,"Donaldson, J",TOR,518626,3B,113,415,65,112,21,0,33,78,76,111,2,2,.270,.385,.559,.944,1,3,0,2,232,54,5,105,94,1.12,2099,496
218,"Smoak, J",TOR,475253,1B,158,560,85,151,29,1,38,90,73,128,0,1,.270,.355,.529,.883,3,2,0,2,296,68,17,144,156,0.92,2591,637
219,"Smith, M",TB,605480,CF,81,256,33,69,8,4,2,12,23,62,16,5,.270,.329,.355,.684,0,0,2,1,91,14,2,80,50,1.60,1080,282
220,"DeShields, D",TEX,592261,LF,120,376,75,101,15,2,6,22,44,109,29,8,.269,.347,.367,.714,0,3,13,4,138,23,2,91,94,0.97,1814,440
221,"Braun, R",MIL,460075,LF,104,380,58,102,28,2,17,52,38,76,12,4,.268,.336,.487,.823,2,3,0,4,185,47,15,133,88,1.51,1550,425
222,"Owings, C",ARI,572008,SS,97,362,41,97,25,1,12,51,17,87,12,2,.268,.299,.442,.741,0,1,2,4,160,38,3,90,97,0.93,1369,386
223,"Lin, T",BOS,624407,3B,25,56,7,15,0,2,0,2,9,17,1,1,.268,.369,.339,.709,0,0,1,0,19,2,0,13,12,1.08,289,66
224,"Sanchez, A",WSH,506703,SS,34,71,6,19,7,0,0,11,1,25,0,2,.268,.288,.366,.654,0,1,2,0,26,7,2,17,14,1.21,263,75
225,"Perez, S",KC,521692,C,129,471,57,126,24,1,27,80,17,95,1,0,.268,.297,.495,.792,3,5,0,5,233,52,23,119,159,0.75,1737,499
226,"Drury, B",ARI,592273,2B,135,445,41,119,37,2,13,63,28,103,1,1,.267,.317,.447,.764,1,5,0,2,199,52,9,139,95,1.46,1847,480
227,"Hanigan, R",COL,452672,C,33,101,9,27,2,0,2,12,8,26,0,0,.267,.324,.347,.671,2,1,1,1,35,4,5,43,12,3.58,406,112
228,"Reynolds, M",COL,448602,1B,148,520,82,139,22,1,30,97,69,175,2,1,.267,.352,.487,.839,0,1,0,3,253,53,12,121,100,1.21,2470,593
229,"Bellinger, C",LAD,641355,1B,132,480,87,128,26,4,39,97,64,146,10,3,.267,.352,.581,.933,13,1,0,3,279,69,5,89,125,0.71,2205,548
229,"Choi, J",NYY,596847,1B,6,15,2,4,1,0,2,5,2,5,0,0,.267,.333,.733,1.067,0,0,0,1,11,3,1,7,1,7.00,80,18
229,"Santander, A",BAL,623993,RF,13,30,1,8,3,0,0,2,0,8,0,0,.267,.258,.367,.625,0,0,0,1,11,3,0,5,10,0.50,120,31
232,"Sanchez, Y",CWS,570560,2B,141,484,63,129,19,8,12,59,35,111,8,9,.267,.319,.413,.732,2,4,7,4,200,39,10,140,125,1.12,2004,534
233,"Alonso, Y",SEA,475174,1B,142,451,72,120,22,0,28,67,68,118,2,0,.266,.365,.501,.866,6,2,0,0,226,50,9,97,125,0.78,2077,521
234,"Hicks, J",DET,543308,C,60,173,25,46,12,0,6,22,13,51,2,1,.266,.326,.439,.766,0,3,0,1,76,18,5,55,27,2.04,727,190
235,"Pollock, A",ARI,572041,CF,112,425,73,113,33,6,14,49,35,71,20,6,.266,.330,.471,.801,1,6,0,0,200,53,8,136,113,1.20,1739,466
236,"Hicks, A",NYY,543305,CF,88,301,54,80,18,0,15,52,51,67,10,5,.266,.372,.475,.847,0,3,1,5,143,33,8,90,78,1.15,1483,361
237,"Brugman, J",OAK,595144,CF,48,143,12,38,2,0,3,12,18,38,1,2,.266,.346,.343,.688,1,0,0,1,49,5,1,35,34,1.03,658,162
238,"Adrianza, E",MIN,501303,SS,70,162,30,43,9,2,2,24,16,25,8,1,.265,.324,.383,.707,1,1,1,6,62,13,0,45,56,0.80,718,186
239,"Aguilar, J",MIL,542583,1B,133,279,40,74,15,2,16,52,25,94,0,0,.265,.331,.505,.837,1,4,0,3,141,33,8,70,52,1.35,1319,311
240,"Walker, N",MIL,435522,2B,111,385,59,102,21,2,14,49,55,77,0,2,.265,.362,.439,.801,2,5,1,2,169,37,9,98,120,0.82,1708,448
241,"Lucroy, J",COL,518960,C,123,423,45,112,21,3,6,40,46,51,1,0,.265,.345,.371,.716,6,8,0,4,157,30,16,177,103,1.72,1868,481
242,"Calhoun, W",TEX,641432,LF,13,34,3,9,0,0,1,4,2,7,0,0,.265,.324,.353,.677,0,1,0,0,12,1,0,10,8,1.25,143,37
243,"Betts, M",BOS,605141,RF,153,628,101,166,46,2,24,102,77,79,26,3,.264,.344,.459,.803,9,2,0,5,288,72,9,174,223,0.78,2804,712
244,"Gardner, B",NYY,458731,LF,151,594,96,157,26,4,21,63,72,122,23,5,.264,.350,.428,.778,2,8,5,3,254,51,4,165,162,1.02,2890,682
245,"Fowler, D",STL,451594,CF,118,420,68,111,22,9,18,64,63,101,7,3,.264,.363,.488,.851,6,4,0,4,205,49,10,114,108,1.06,1972,491
246,"Sano, M",MIN,593934,3B,114,424,75,112,15,2,28,77,54,173,0,0,.264,.352,.507,.859,5,4,0,1,215,45,12,81,71,1.14,1974,483
247,"Ellsbury, J",NYY,453056,CF,112,356,65,94,20,4,7,39,41,63,22,3,.264,.348,.402,.750,3,5,2,0,143,31,7,113,95,1.19,1563,409
248,"Avila, A",CHC,488671,C,112,311,41,82,13,1,14,49,62,120,0,1,.264,.387,.447,.834,2,1,1,1,139,28,10,70,51,1.37,1610,376
249,"Young Jr., E",LAA,458913,LF,47,110,24,29,5,0,4,16,5,31,12,3,.264,.336,.418,.754,0,7,3,0,46,9,0,35,18,1.94,434,125
250,"Spangenberg, C",SD,605486,3B,129,444,57,117,18,2,13,46,34,128,11,3,.264,.322,.401,.723,1,5,2,1,178,33,2,122,82,1.49,1794,486
251,"Gattis, E",HOU,594828,C,84,300,41,79,22,0,12,55,18,50,0,1,.263,.311,.457,.767,0,4,0,3,137,34,10,83,101,0.82,1118,325
252,"Travis, S",BOS,607752,1B,33,76,13,20,6,0,0,1,6,23,1,0,.263,.325,.342,.667,0,1,0,0,26,6,2,20,15,1.33,366,83
253,"Freese, D",PIT,501896,3B,130,426,44,112,16,0,10,52,58,116,0,1,.263,.368,.371,.739,5,15,0,4,158,26,10,145,67,2.16,2076,503
254,"Margot, M",SD,622534,CF,126,487,53,128,18,7,13,39,35,106,17,7,.263,.313,.409,.721,0,2,1,4,199,38,6,125,139,0.90,2026,529
255,"Diaz, Y",CLE,650490,3B,49,156,25,41,8,1,0,13,21,35,2,0,.263,.352,.327,.679,0,1,0,1,51,9,5,58,28,2.07,719,179
256,"Puig, Y",LAD,624577,RF,152,499,72,131,24,2,28,74,64,100,15,6,.263,.346,.487,.833,8,2,0,5,243,54,21,165,129,1.28,2119,570
257,"Delmonico, N",CWS,547170,LF,43,141,25,37,4,0,9,23,23,31,2,0,.262,.373,.482,.856,0,2,0,0,68,13,5,41,37,1.11,679,166
258,"Anderson, B",MIA,605119,3B,25,84,11,22,7,1,0,8,10,28,0,0,.262,.337,.369,.706,0,0,0,1,31,8,1,22,14,1.57,384,95
258,"Wainwright, A",STL,425794,P,24,42,7,11,2,0,2,11,1,15,0,0,.262,.279,.452,.731,0,0,7,0,19,4,2,19,6,3.17,153,50
260,"Gonzalez, C",COL,471865,RF,136,470,72,123,34,0,14,57,56,119,3,0,.262,.339,.423,.762,3,2,0,6,199,48,9,137,106,1.29,1941,534
261,"Raburn, R",WSH,430605,LF,25,65,7,17,1,2,2,6,4,25,0,1,.262,.304,.431,.735,0,0,0,0,28,5,1,18,6,3.00,265,69
262,"Hernandez, T",TOR,606192,RF,27,88,16,23,6,0,8,20,6,36,0,1,.261,.305,.602,.908,0,0,0,1,53,14,0,11,19,0.58,429,95
263,"Choo, S",TEX,425783,RF,149,544,96,142,20,1,22,78,77,134,12,3,.261,.357,.423,.780,1,7,3,5,230,43,18,180,114,1.58,2545,636
264,"Longoria, E",TB,446334,3B,156,613,71,160,36,2,20,86,46,109,6,1,.261,.313,.424,.737,3,6,0,12,260,58,18,187,187,1.00,2492,677
265,"Hechavarria, A",TB,588751,SS,97,330,37,86,14,5,8,30,13,67,4,1,.261,.289,.406,.695,1,1,2,2,134,27,7,108,80,1.35,1170,348
266,"Suarez, E",CIN,553993,3B,156,534,87,139,25,2,26,82,84,147,4,5,.260,.367,.461,.828,1,9,0,5,246,53,16,142,127,1.12,2687,632
267,"Marte, K",ARI,606466,SS,73,223,30,58,11,2,5,18,29,37,3,1,.260,.345,.395,.740,3,1,0,2,88,18,3,66,67,0.99,947,255
268,"Plawecki, K",NYM,608700,C,37,100,11,26,5,0,3,13,14,17,1,0,.260,.364,.400,.764,2,3,0,1,40,8,2,35,25,1.40,479,118
